label	sentence	w_index
0	Consider for example how readily information about the relative position of streets is available from a map of a town centre rather than a verbal description of all the streets.	16
0	"Where such arguments did not fit in with the overarching themes of race, violence and disorder, and social deprivation they were either sidelined or pushed into the sub-clauses of official reports."	13
0	"At first Buzz saw nothing, but then she gasped in horror."	10
0	A first time garden is usually small and certainly the typical one I am imagining for this series is no more than 40ft x 20ft and surrounded on all sides by other houses.	17
0	He said the NHS should address itself more to the needs of cancer patients so that they do not feel they have to go outside the system.	12
0	"One method in particular, kriging( now available as part of the UNIRAS software), offers not only a contoured surface but also an estimate of the standard error at any point on the map."	29
0	In this short space it is not possible to go into any depth on the nature of particular natural hazards but only to highlight those aspects relevant to GIS.	25
0	Even got my own toilet.	4
0	She acknowledged that there could be difficult times ahead.	7
0	We can not pretend GIS is a solution to the political problems of negotiation and justification but at the very least the openness of the procedures goes some way towards satisfying a worried public.	13
0	The churches built on wool: Angela Lambert enjoys the riches at the heart of East Anglia	4
0	"I don't know how long it's going to go on for, or what it is exactly but I thought it would be a good idea to ring your dad up and see."	28
0	"By most measures Meadowell is the worst council estate in Britain, and probably the most notorious since the riots last September, which followed the deaths of joyriders Colin Atkins and Dale Robson in a police chase."	24
0	"No that's right really, I mean if you don't know the area you don't know which road to take on the islands."	21
0	At times like this it would be nice if we lived nearer could help out.	1
0	"Oldham took up the attack again and Barlow, who had a fine match at left-back, totally containing Rocastle, floated in a deep cross beyond Winterburn."	8
0	People have got some money again.	4
0	I don't know what I'm saying	3
0	Tears started into Jamie's eyes.	4
0	"We do not wish to harm you, or your state."	9
0	They blew away the chauffeur's head with a machine gun.	4
0	These influences laid the foundations for the blend of the naive and the sophisticated which is the hallmark of Thomson's maturity.	20
0	Er we saw her one day she said oh I've got the keys by the way.	12
0	"An important finding was that many relied on their own transport and went to stay with friends and relatives some distance away, rather than relying on the 19 official evacuation reception centres."	16
0	"Thing is don't you find in in this sort of environment if you've got, you know if they're nice people you all communicate don't you?"	19
0	We will know the details in a few weeks time.	4
0	"You know, like by a canal or something."	7
0	Are the German authorities involved?	3
0	It is hard to argue conclusively that the category of murder should be smaller or larger( unless the death penalty or a mandatory life sentence follows); it is a question of social judgment.	24
0	"In Rouen, the occasion was celebrated with pomp, elaborate dress, and a great feast, and then the youths all demonstrated their military skill at a grand tournament, at which Geoffrey naturally won the highest honours."	7
0	"Penny, sounding childishly, sullenly determined, broke into her mother's thoughts."	9
0	I thought it best if the Director of our operations in New Orleans gave you a run down of what has taken place up to now.	16
0	"In a cottage on this site lived Agnes Poley, Protestant martyr, burned at Ipswich, 15th August 1557, aged 32 years."	5
0	No they've got half a whole	5
0	"Arsenal were stitched and stuffed, with no question of a fluke."	7
0	"The burn threads a wild and inhospitable crevice of the hills, where the wind blows cold and the sense of isolation grows with each lonely mile."	7
0	"The drift was thickly overgrown, a dank tunnel out of whose bushy sides the tendrils of brambles and briar roses caught at his clothes."	12
0	"She still retained her English habit of noting each day's weather, always expecting changes, marvelling at the hot sunny days which followed one after the other, almost with monotony."	19
0	If we could list those we'd have advance warning of shortage problems on the assembly lines two months before they occur.	7
0	Theresa smiled and then nodded with serious satisfaction in a moment of grave feminine conspiracy.	7
0	"Indeed, as Bochel( 1976) has shown, the establishment of a Probation Service in England and Wales was inextricably linked with work undertaken with offenders in trouble through drink."	7
0	"If it now seems self-evident that monitoring of the global environment is necessary, indeed is even vital, the prediction of what is likely to happen is almost as important: the 170 000 people in the Maldives are understandably worried about the prospect of global sea-level change since no part of the islands is more than 2 m above present sea-level!"	48
0	"The rough land is altogether too harsh and unyielding, giving sustenance only to sheep, and to the conifers high on the flanks of East Kielder Moor and Grey Mares Knowe, immense sweeps of hillside to right and left of the valley."	17
0	"Nell ran to the wall telephone, and pushed the digit for engine room."	12
0	"Without any hurry, in spite of the impatience which had brought him here, he caressed the length of her neck and the slope of her shoulders."	16
0	"Most significantly, it incorporates a shortest path algorithm which uses the road network to find optimal routes between user-defined start and end nodes."	6
0	"She climbed the stairs to her room, then undressed and went to bed, wetting the pillow with her tears which, held back all day, now flowed unchecked."	23
0	Party organization provided the easiest advances because it was the only area entirely under the party's control.	1
0	"In procedural terms, therefore, the life sentence involves a transfer of function: normally it is the judge who determines the sentence( or at least its upper limit, since earlier release on parole may be possible), whereas a life sentence entrusts that function to the executive, who must first ascertain the opinions of the Lord Chief Justice and the trial judge."	37
0	"Traditionally, country cottages and houses which have unusual or unique features or are in need of a lot of renovation may be auctioned, if only because valuation is likely to be difficult."	14
0	Most people are likely to judge the reforms on how long they have to wait for treatment the issue behind the Jennifer's ear controversy during the election campaign.	7
0	The Economic and Social Research Council( ESRC) commissioned two reports on global environmental change to guide or at least inform the allocation of research funding.	9
0	You fully know as an old pressman the difficulty of dealing with a big speech late at night	14
0	It is also relevant to point out here the work of the Health and Safety Executive in developing techniques for quantitative risk assessment( Health and Safety Executive 1989).	21
0	But it should be possible to create and enforce enough common rules to prevent the absurd see-sawing of industrial relations legislation we have seen since 1969.	19
0	"The pros and cons of this theory are the subject of much contentious debate by experts, but it would probably be correct to say that the greater number of specialists believe that at least the more bipedal of the dinosaurs, including small and large carnivores, were warm-blooded, active animals."	15
0	"What is clear, however, is that monitoring is rarely a simple exercise, that the time-scales of the sponsors of monitoring and environmental research are rarely long term though most science is inevitably of this nature and that the increasingly multinational nature of such work necessitates a degree of management not always present in local or nationally based schemes."	11
0	None of them had been the kind of people who could have imagined devotion to a pet animal or according to it funerary rites.	8
0	Well there's two different wholes aren't there? chop toast you can chop either that way or that way	4
0	Goodchild( 1988) has made perhaps the best summary of the problem and possible solutions to date.	7
0	"Because we do not have the legs preserved, it is not possible to see how the mouth appendages functioned in feeding, and neither are the stomach contents preserved."	16
0	"In the passage, she stumbled and almost fell, then flung back the door to the bedroom."	2
0	In one of the few studies of evacuation behaviour after a non-nuclear hazard event Liverman and Wilson( 1981) give weight to this argument.	7
0	If you'd have let me in I could have washed your back for you.	11
0	"None of it, if he could help it."	0
0	"While Kahlo's art helped her to deal with the vicissitudes of her life, for most audiences it is her life story which allows access to her art."	26
0	"If in doubt, ask to see proof of their membership."	2
0	"Atmospheric circulation( and, in turn, precipitation and temperature) is also greatly affected by the balance of thermal energy at the land surface, itself affected by the vegetation and terrain characteristics."	28
0	"Palestinian flags would be raised on minarets and church spires, road blocks would again be erected, and life in all its aspects would once again be run by the local leadership."	9
0	"The whiteness of the canvas body-bag dimmed beneath the onrushing sea, faded at the edges, then grew smaller, greener, and was gone."	10
0	"The substantive content of much of this research straddles the social, environmental and mathematical sciences."	7
0	After 10 years of teaching Allan had had enough.	2
0	"Most normal trilobites have a more or less horizontal rim around the forward margin, which may have rested on the sediment surface."	9
0	"Homely Persian pottery of the twelfth to thirteenth century combines animal and bird images with sinuous plant motifs and marks the beginning of lustre wares; they are mostly priced in the ÃÂ´Ã¯Â¿?00 to ÃÂ´Ã¯Â¿?,000 range and rate high on charm."	23
0	We've got a similar one on ours.	4
0	"From what I remember, they moved most of the rocket manufacture down there so that our bombers couldn't get to them."	9
0	"Whatever the justifications for introducing this policy, it serves to underline the fact that sentencing in murder cases is enacted without each case being considered individually, after hearing representations from the offender's counsel, and without a sentence announced in court and subject to appeal."	43
0	It was surely repugnant to commonsense that in this area of legal activity a local authority should be prosecuted by one of its tenants without first being given the opportunity by that tenant to remedy the consequences of a neglect to repair the dwelling that the tenant occupied.	12
0	"The aim of this article is to challenge the assertion contained in the White Paper Crime, Justice and Protecting the Public( Home Office, 1990a) that probation practice can be conceived of as a form of punishment in the community."	38
0	"Reference was made above to so-called CIMAH sites, major hazardous installations for which on-site and off-site emergency plans must be prepared."	15
0	One argument in favour of the mandatory sentence of life imprisonment is that it amounts to a symbolic indication of the unique heinousness of murder.	3
0	"He was a skilful lover: tender and gentle in the beginning, then powerful, persistent, rough almost until, his passion rising in harmony with hers, the climax came like the bursting of a thousand stars, like the beginning and ending of the world."	4
0	And even people who write about	2
0	"The brick side-wall of his neighbour's house seemed to have moved itself four or five feet further towards the dividing fence, so that it loomed offensively."	20
0	And erm we searched over north Wales first of all but phew no thank you.	1
0	This system currently runs in dBASE II and contains in excess of 3000 items of professionally assessed information on major hazards coded into some 24 separate fields.	10
0	Interwoven with these images are subtler references to the metaphorical borderlines which separate Latin American culture from that of Europe and North America.	6
0	"Allan Ahlberg says: In the past, a lot of children's books seemed to be the work of talented illustrators whose pictures looked brilliant framed in a gallery, but when you tried to read the book, there was nothing there, because the words started as a coat-hanger to hang pictures on."	15
0	"It turns out that our animal was able to see in almost every direction upwards, downwards, sideways and forwards, and even backwards, because the eyes bulged out beyond the line of the rest of the body."	24
0	Lewis got up and pulled the curtains across with a pettish jerk of his hands.	6
0	"His plans in ruins, he is now reduced, Micawber-like, to hoping something will turn up before his players face the All Blacks in five short weeks."	11
0	"Daniel had pieced the story together from the radio:"" with throat wounds."	10
0	They were aware of a number of pre-school children who did not have adequate access to resources or support when parents and professionals were becoming aware of the possible extent and implications of the disability.	22
0	"Priorities for the new agency include study of atmospheric emissions and quality, water resources and quality( including the marine environment), soil erosion and pollution and important land resources, and biotopes and nature conservation."	29
0	"In Kahlo's work there is a powerful mix of these discourses, yet her role as an archetypal woman painter has come to dominate responses to her work."	18
0	Baker( 1984) suggests that four kinds of shortcoming emerge when checklists are validated in the real situation.	5
0	"However, the centroids of EDs are available as 100 m grid references and artificial ED polygons can be created if necessary."	2
0	"Some of the reasons for this the difficulty of deciding on appropriate proxy variables and on economical yet non-biasing temporal and spatial sampling frameworks, taking account of the relative importance of aperiodic and rare events as compared to near-continuous processes, processing the vast volumes of data usually involved and organizing the multidisciplinary and( often) multinational researchers involved are discussed briefly later."	34
0	"Monitoring of the state of and the changes in the environment is now universally recognized as being of profound importance to mankind( Tickell 1986, 1989)."	7
0	"He doesn't know his middle name, does he? her name."	9
0	A glimpse of the impact of the 1980Ã¯Â¿Â½_Ã¯Â¿Â½_Ã¯Â¿Â½Ã¯Â¿Â½1 riots at this level can be achieved through two important debates in Parliament.	8
0	Few people noticed the event as it took place in an uninhabited part of Kamchatcka and caused no known casualties.	8
0	"As noted above, the simple division of hazards is between those which are natural and those which are technological or human-induced."	5
0	"Trouble is, Lawton said, with a frown, there aren't enough of us to search the ship."	6
0	"The doctors point out in the British Medical Journal that, though crack dependency is not a direct risk factor for Aids, prostitutes trying to maintain expensive crack habits may be tempted into unsafe sex practices which in turn may lead to an increase in the spread of Aids."	33
0	The jubilant word from Kinnock's camp was that Major was behaving more like an opposition leader than a prime minister.	15
0	Well she definitely looks at her mobile.	6
0	The village is a fantastic institution and they make people happier.	9
0	"In addition to the work being carried out in the UNEP HQ at Nairobi and in the GEMS/GRID site in Geneva, a series of GRID regional nodes are now being set up world-wide, each equipped with the same hardware and software and local subsets of the data."	18
0	The system incorporates digitized data on the distribution of all domestic and non-domestic properties in the town together with digitized road centre-line data.	21
0	Daddy's got the marge.	0
0	"Most of the popular books showing the Mesozoic giants in their natural setting portray them wallowing about in swamps flanked by deep vegetation, their bodies largely under water."	12
0	"For geographers who span the conventional( and now archaic) dichotomy between the natural and the environmental sciences all of these aspects need to be woven together to anticipate the likely spatial patterns of the effects of massive change, the redistributions in trade, health and wealth which they will bring about and the knock on effects these consequences themselves will have on society and the environment."	54
0	"After being given clearance to land, Miranda, following her instructor's directions, started her approach; she throttled back to reduce speed and control her descent as she flew towards the threshold the point just before she intended to touch down."	19
0	"Elinor sometimes thought of all the love and the hatred, the treachery and the killing that this hall had undoubtedly seen, when strong men fought hand-to-hand to the death, to protect their women and children."	23
0	"No I suppose er it's a bit hard on, the kid, sort of, work wise, expecting her to be her to be er ahead, but not"	10
0	"The Germans are also fairly accomplished manufacturers, although a five-door 1980 Golf with a six-figure mileage will still cost ÃÂ´Ã¯Â¿?,500."	9
0	"Beryl meant that Adam had been among the previous owners of Wyvis Hall while her husband had not, but she knew better than to point this out."	9
0	Such a promise would be the only hope of a breakthrough for the disenfranchised voters and would have them flocking to the polls for Mr Kinnock.	2
0	"Response includes search and rescue( including the need to cope with secondary threats such as contamination of water supplies after an explosion, or fire following an earthquake)."	21
0	"Lord Scarman's report on the 1981 disorders highlighted the importance of unemployment, urban deprivation, racial disadvantage, relations between young blacks and the police, the decline of civic consent, and political exclusion as the key issues."	15
0	"Using soil samples he constructed a contoured risk surface and then mapped excess cancers in various distance bands, detecting a marked distance decay effect."	23
0	We have now a number of equations describing the same thing.	6
0	I repeat that l do not believe that the principal cause of last week's riots was the conduct of the police.	20
0	"After the next change in dynasty, Thierry and Philip of Alsace strengthened their shaky claim to the comital position by attaining for themselves the prestige attached to being the outstanding crusaders of their generation."	30
0	In this context the operator requires a guide for action and not a scientific text-book.	9
0	"However, while the former has been given considerable attention by geographers( summarized by Openshaw et al. 1989) there has been relatively little such work in the UK on the disposal of non-nuclear wastes."	8
0	"In the churchyard in his last parish a family in the English 1870s had tried to name a son Walter Cornelius Brittain and had buried three, aged five, aged two, aged one month, interspersed by variegated dead daughters, a Jennet, a Marian, an Eva."	43
0	"It may, of course, be easier to quantify risk for natural hazards because of historical records and statistical estimation of recurrence intervals."	18
0	"Earlier this year, in my capacity as chairman of the Thirties Society, I asked Caithness's successor, Virginia Bottomley, to reconsider English Heritage's recommendation of Bankside for listing."	2
0	"Lord Jesus, thank you for a nice sleep, thank you for another day, please help us to do the kind of things that you want us to do, prayer for Christopher to behave at school, help him to do his best and for daddy at work, for Tim and I as we stay at home, help us to know the kind of things we do and this afternoon when grandma comes we'll spare the time for her as well, Amen."	67
0	"Not really, because( 1) as current flows there is some potential drop in the electrode itself,( 2) zero conductivity for part of the space can not be electrostatically modelled since there are no dielectrics with Er= 0, and( 3) when current flows through two materials of different conductivity there is generally a surface charge at the boundary( see Example 3.4)."	52
0	There were also some lines intended for local consumption: Higher petrol prices from the Liberal Democrats that's not gon na help a rural area	23
0	"In contrast, the advocates of chaos theory( e.g. Stewart 1989) argue that some natural systems are so sensitive to tiny stimuli that even the faint beat of a butterfly's wing could be the ultimate trigger for a hurricane."	5
0	"They learn about the relative strength of different drinks, the amount which is safe to consume, and the pitfalls to avoid( e.g. competitive drinking and buying rounds)( p. 37, para. 7.11)."	18
0	And I want to eat well and I want to be comfortable and I want to stay in good hotel	19
0	Many commented on lack of information about the range of facilities on offer.	12
0	"After my uncle's death in April 1976 he visited Wyvis Hall on perhaps two, or at the most three, separate occasions simply for the purpose of looking it over and reaching a decision about the disposal of furniture and effects."	24
0	"These ideas were informed by a paper which had already been produced by an active member of the local Mencap group, who had previously tried to generate the debate within the Community Health Service through the Mencap committee."	1
0	"Yet, analysts are heard asking time and again, Tell me what you want."	10
0	"He conceded that there would be disputes with colleagues, but said: There are no quick fixes, and I will not be indulging in any quick fix."	8
0	"Outside Flanders, Robert's sister's marriage to Roger of Sicily was a mark of his new position in the world; like Louis VI's sister's marriage to Bohemond of Antioch, it stretched French kinship connections into the new Norman colonies, ensuring that travellers from the homeland would find a welcome in those distant parts."	51
0	"The footpath on the left bank of the burn was little better than a sheep track, but there were clues to its former importance as a droving road over the hills to Byrness in Redesdale."	27
0	"But in the twelfth century, the house of Alsace could afford the high costs of their expeditions Thierry went to Jerusalem four times, Philip twice and the counts' repeated absences in fact promoted administrative reform; the baillis and the Grote Bref were as much the products of crusading as the English and Norman judicial system and exchequers were the product of the king-duke's divided attentions."	4
0	So I said send me a cheque and I'll go and shop.	6
0	"The result would be that killings were classified and labelled in a more refined way, but at the cost of lengthy trials and mounting legal-aid bills."	1
0	"In discussing the boundaries of murder, we are concerned with classification, not exculpation."	12
0	I'll tell you what they're.	3
0	"She pointed to the figure of a man propped in the corner, and the cylinders of oxygen in the back pack lying beside it."	4
0	"The objections would be reduced if awareness of the risk of death was also required: in other words, if the test were the commission of a serious offence of violence plus recklessness as to death."	6
0	"You could be James Bond, he thought, but if something had your number on it"	9
0	"If I give you a bit of paper and the lot, yeah well you know what to do and go to school and fill them in!"	7
0	"A food co-op which tried to replace the burned-out shops has been closed after several break-ins, and even the drop-in centre is burgled weekly, according to project worker Sheila Auld."	20
0	I'm not going to spend a week on the route	6
0	"However, real problems may arise once Leinster attempt to win the loose ball."	12
0	"In their formal language, Kahlo's works are exemplary of certain feminist arguments; the adoption of the decorative, the intimate and non-fine art mediums reveals the restrictive nature of traditional definitions of high art."	32
0	"His Missouri childhood gave him access to Baptist hymns and church music, but at Harvard he was introduced to the writings of Gertrude Stein and the music of Erik Satie."	11
0	What did he say?	0
0	By the morning of Friday 10 November it was clear that neither Chamberlain nor Long would secure a majority and that some supporters of each of them would not contentedly follow the other.	2
0	"Some of the reasons for this the difficulty of deciding on appropriate proxy variables and on economical yet non-biasing temporal and spatial sampling frameworks, taking account of the relative importance of aperiodic and rare events as compared to near-continuous processes, processing the vast volumes of data usually involved and organizing the multidisciplinary and( often) multinational researchers involved are discussed briefly later."	3
0	"OPCS, of course, is a major data repository for medical statistics and their various Monitor Series are of use, though only at the scale of district health authority and above( see Gatrell and Lovett 1988 for an example)."	10
0	"As we have already implied, GIS has a role to play in all aspects of hazard research, from hazard monitoring, risk assessment and emergency planning to coping with an event and evaluating its consequences."	8
0	"An air crash( as at Lockerbie) affects an entire community directly, as well as being an occupational hazard and risk to the individual traveller."	9
0	It may be roughly divided into two parts: magnetostatics and the rest.	11
0	"Fortunately, considerable high-quality work has already begun on the legal, political and institutional aspects of global environmental change( see, for instance, Nitze 1990)."	20
0	"In contrast to our previous example we shall now investigate a cylindrical beam consisting of two kinds of charge carriers: negative electrons and some positive particles, which I do not wish to be more precise about at the moment."	21
0	"They interviewed parents, specialist professionals and mainstream day-care workers and they designed a questionnaire which was completed by workers in a large proportion of mainstream council services and voluntary organisations, as well as by some child-minders."	29
0	"It is invariably better to provide material diagrammatically, systematically or at least in well-structured short paragraphs rather than in flowing prose."	15
0	"It was initiated partly in response to the furore caused by Enoch Powell's 1969 rivers of blood speech, much as disturbances at the 1976 Notting Hill Carnival prompted further steps on the part of the Department of the Environment A riot makes a much bigger impact on government thinking, as Donnison( 1987) has pointed out, than any amount of earnest and accurate research."	57
0	The other is to add together all the personnel costs for each kind of worker from the original job advertisement through to the retirement or redundancy payments.	18
0	"Meadowell has even discovered a new martyr in the shape of one Willy Hunter, a local hard nut awaiting trial for murder, and allegedly the victim of a police frame-up."	28
0	"Does any drink look more quenching than one of those Italian or French patent aperitifs, swirling in a refractive pink or russet oiliness, clothing the melting ice: a Campari, Dubonnet, Lillet or( too rare in this country) a Picon?"	26
0	"Here, then, is a familiar operations research network problem: all roads have to be traversed such that the journey length/time is a minimum."	10
0	"Not really, because( 1) as current flows there is some potential drop in the electrode itself,( 2) zero conductivity for part of the space can not be electrostatically modelled since there are no dielectrics with Er= 0, and( 3) when current flows through two materials of different conductivity there is generally a surface charge at the boundary( see Example 3.4)."	44
0	Cos it had moved by the time we got there.	6
0	This is one reason why policy makers never seem to take account fully of the people affected by their decisions.	19
0	"They came in cars, army lorries, even an aeroplane."	3
0	"For instance, Lioy and Daisey( 1987), in their work on the monitoring of toxic air pollution in New Jersey, construct what they term a microinventory for each of three towns, comprising the locations of chemical plants, metal processing plants, paint spray manufacturers and so on."	29
0	"Zeigler divides the public hazards into those which result from the production of raw materials and manufactured goods, those which originate in transport and transmission and those which threaten the public in their role as consumers."	33
0	Only visitors and VIPs got that special reception.	3
0	"It would be a useful management tool, particularly in view of the reorganization taking place in the National Health Service."	12
0	"Even so, the All Blacks, who include seven capped players, will give today's opponents due respect."	5
0	"Pet hold mummy's hand hold mummy's hand, there's a good girl off we go."	3
0	"I knew immediately what your message meant: If you don't pay up, one slash is all it takes."	3
0	"This aim is underpinned by three interrelated objectives and it is not without significance how they complement and serve to implement the White Paper's own trinity of aims of supervision, that is, protection of the public, prevention of reoffending and successful reintegration of the offender in the community( p. 35, para. 7.3)."	44
0	Perhaps when they come back they've got six months you know they've got a month's work on their hands.	8
0	"He's not here this afternoon, but you can doubtless telephone him next week."	12
0	"Kahlo does not appear in the work, her Tehuana costume hangs empty in the centre of the composition, suspended between a toilet bowl and a golfing trophy."	25
0	"With no trace of a smile or a blush the baroness quickly corrected herself an irrigation system but the slip was a telling one, and I'm sure they would have appreciated it in Bangladesh."	16
0	"The obsession, of current management, with measurement and the reduction of every variable to numbers for ease of computer manipulation has worsened the situation."	6
0	He became Robert of Jerusalem to his contemporaries; his deeds were recorded in the Song of Antioch; his pious bravery totally expunged the memory of Robert the Frisian's usurpation; and after his death his son Baldwin VII harped on his father's achievement to justify his substantial use of coercion against the enemies of the church.	48
0	"There is, then, no shortage of social science research which is claimed to be necessary if we are to cope with environmental change."	8
0	Raised beds built down an unpromising alley could provide extra gardening space.	6
0	"In other words, does English criminal law pick out the most heinous forms of killing as murders and manslaughters, or are the boundaries frozen by tradition?"	18
0	"52 Fossil calcareous alga, belonging to the genus Coelosphaeridium, Ordovician, Ringsaker, Norway."	3
0	"Not only are the most disadvantaged on the receiving end of most crime, argues Harrison, they also have to put up with the heaviest police presence."	24
0	Prior to the conference various groups met to produce short contributions to the debate.	10
0	"Some of the refugees originally refused to touch East German territory again, but were reassured when two of the West German diplomats said they would accompany the train, to ensure that the rules were followed."	3
0	"Tory ministers, like Michael Heseltine who visited Meadowell last November, say the cash shortages are due to council profligacy and bad management."	12
0	"The voices played with the slaughter of the innocents, treble and descant hunting each other, while she bowed her head, unable to sing in tune."	8
0	"Mrs Huntley sighed; her brother whom she had loved, but knew to be self-indulgent to a fault, had done his niece real harm by leaving so much of his money away from the girl who had confidently believed herself to be his favourite thing on earth."	20
0	"But remember that these cars accrue, and can withstand, significantly higher mileages than petrol cars, 50-90,000 being the norm."	11
0	Each of these may be further subdivided and the typology shown in Fig. 10.1 draws upon the classic work of Burton and Kates( 1964) in separating geophysical from biological hazards and Zeigler et al.( 1983) in distinguishing public( or what we might call societal) hazards from private( individual) ones.	39
0	"The main contenders for the leadership were Austen Chamberlain and Walter Long, representing the two different establishments of the Edwardian Unionist party the opposite worlds of Birmingham and Wiltshire but the situation was complicated by the intervention of two outsiders, Edward Carson and Andrew Bonar Law."	36
0	"Since 1926 the western fringes of the Cheviots have been planted with 250 square miles of close-packed conifers, while in their depths sprawl the seven miles of the Kielder Water reservoir, Europe's largest man-made lake."	34
0	I repeat that l do not believe that the principal cause of last week's riots was the conduct of the police.	17
0	"He never now made a sermon from a metaphor, nor drew analogies: he preached examples, cases, lessons."	8
0	Rufus overtook a bus going to Colchester and dropped the two in the back so that they could catch it.	3
0	"As with most artists who have become mythical personalities in the popular imagination, such attention has focused primarily on the anecdotal and tragic details of Kahlo's admittedly fascinating life."	23
0	Something hidden behind the more obvious sentiment.	6
0	He could wait six months couldn't he?	4
0	"The obsession, of current management, with measurement and the reduction of every variable to numbers for ease of computer manipulation has worsened the situation."	1
0	Jean was in that horrible mustard and black striped	5
0	The original porous bone has been consolidated to become much heavier than it would have been in life.	17
0	The meeting separated in great content with the Conservative Party all round.	5
0	"The aim of this article is to challenge the assertion contained in the White Paper Crime, Justice and Protecting the Public( Home Office, 1990a) that probation practice can be conceived of as a form of punishment in the community."	25
0	"Most animals today do seem to have bodies that accord well with the functions they have to carry out to survive: flyers are aerodynamically efficient, active swimmers have suitable streamlining, herbivorous mammals have teeth appropriate for grinding plant food, and so on."	7
0	"They also return more miles to the gallon than their petrol equivalents, although service intervals are shorter."	13
0	"Sister Margaret Traxler, of the National Coalition of American Nuns, said that she had told Dr Runcie: The Roman Catholic Church says this is a deterrent to unity; but we say, how can this be a deterrent to unity when discrimination against women is evil?"	38
0	"Finally, with Arsenal pressing hard, he clawed away Quinn's careful header from Thomas's drag-back."	10
0	"He recalled what he knew about them, that their father earned a precarious living as a painter whose innocuous, prettified watercolours were sold in cafÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½s and tourist shops along the coast and that their mother had been desperately ill with cancer."	26
0	"Of course, these two approaches are not clear-cut in practice; in many cases the hypotheses of interest will have themselves been generated by inductive mapping."	4
0	The justices held Mrs Bujok was not required to ensure that the council were aware of the defective state of the property prior to laying the information.	21
0	A major worry has been the threat posed by groundwater pollution and some research has been conducted on using GIS to monitor this( Merchant et al. 1987; Barringer et al. 1987; von Braun 1988).	9
0	"Can you, yeah go on no you hold my hand please no running away, no running away there's too many cars alright."	20
0	The Beacon had been in existence for many years and in the past had catered for up to thirty children with a wide range of disabilities and needs.	19
0	They used the ring because of their line into Switzerland.	3
0	"yeah, ah, ah, she's seen the catalogue, ah"	6
0	"She raised herself on one elbow, blinking her eyes, trying to see in the darkness."	8
0	"They learn about the relative strength of different drinks, the amount which is safe to consume, and the pitfalls to avoid( e.g. competitive drinking and buying rounds)( p. 37, para. 7.11)."	23
0	"But in the twelfth century, the house of Alsace could afford the high costs of their expeditions Thierry went to Jerusalem four times, Philip twice and the counts' repeated absences in fact promoted administrative reform; the baillis and the Grote Bref were as much the products of crusading as the English and Norman judicial system and exchequers were the product of the king-duke's divided attentions."	29
0	"It is devoted instead to the worship of the charitable Rytasha, who is not content simply to hand over the cash but insists, in an unfortunate hangover from her Hare Krishna days, on posturing as a spiritual master."	20
0	"Why, though, could these supposed championship contenders not have tried to emulate the fine passing that had sprinkled the previous weekend's Merseyside joust?"	6
0	"Human resources should be fundamental to subjects such as ergonomics which are essentially people-centred but the concept remains procedurally undeveloped at any level from a continent through countries, regions and companies down to particular working systems."	35
0	"One interesting example of a GIS approach to flood damage estimation is the ANUFLOOD package which was developed in the early 1980s following detailed flood damage studies for flood-prone coastal towns in northern New South Wales, Australia( Smith and Greenaway, 1988)."	6
0	"A sheet of rain had come down then, a hard, gusty shower, while they were laying the squares of turf back in place, and Adam had said something about the rain making the grass grow quickly, the rain being on their side."	27
0	"There is now cylindrical symmetry and a net charge per unit length formula, yielding for the radial component of the electric field formula."	10
0	"Whatever the justifications for introducing this policy, it serves to underline the fact that sentencing in murder cases is enacted without each case being considered individually, after hearing representations from the offender's counsel, and without a sentence announced in court and subject to appeal."	39
0	"Media: Return of the six-gun saga: Modern actors can not ride and young viewers do not understand the cowboy code, but a revival of the western looms on the horizon, John Lichfield says"	5
0	"He seemed a genial and indestructible landmark in the history of American music, in spite of defective hearing which had bothered him since the late Seventies."	12
0	"This root is preserved as an internal mould, in a tough sandstone."	7
0	The authors were asked to review the current state of the art in their fields with particular reference to the likely requirements of the future policy issues agenda in terms of the demands that they make on geographic information management.	29
0	The Cheviot housing association is slowly taking over property in South Meadowell.	2
0	"As if 24-17 and derisive chants of Easy, easy were not bad enough, this humiliation was against a side who have made a wretched start to the season a week earlier Pontypool had given them a 35-6 going-over and were short of at least half-a-dozen first-choice players."	24
0	"HARDANGER, the retail property developer, posted pre-tax profits up ÃÂ´Ã¯Â¿?.3million to ÃÂ´Ã¯Â¿?.37million."	3
0	The need for a mechanism to handle the global environmental data was defined in the early 1980s and the Global Resources Information Database( GRID) resulted.	1
0	"Here, in the cool, pretty setting of the dining room that was once Stephen Spender's, you will be served an exquisite three-course lunch for Ã¯Â¿Â½Ã¯Â¿Â½ÃÂ£9.50, Ã¯Â¿Â½Ã¯Â¿Â½ÃÂ£6 for children."	22
0	"In this way, both purpose and foresight of practical certainty are regarded as part of the definition of intent, although there are other statements suggesting that foresight of practical or virtual certainty is merely evidence from which intent may be inferred."	18
0	"She pointed to the figure of a man propped in the corner, and the cylinders of oxygen in the back pack lying beside it."	20
0	The consequences for some nations or subgroups in a population of being without access to environmental data or the tools for analysing them while others have such access are potentially profound as the European Commission has recognized in issuing a directive on public access to environmental data( CEC 1990d) yet space limitations have also precluded their discussion.	1
0	"He waited till the horses were well away and looked round the wide, flat landscape carefully before unclipping the lead."	4
0	Thus it is a particular form of job aid which provides the operator with information on a system and its performance.	7
